segment,variant,sample,customer_id,elapsed_ms,rows,sha256
1,baseline,68,1,68.76178299999992,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,69,2,25.003265999999712,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,70,42,26.602116000000024,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,71,999,27.228455999999824,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,72,1,49.28903700000046,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,73,2,17.35378100000071,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,74,42,16.201669000000038,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,75,999,17.154045999999653,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,76,1,47.42006700000002,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,77,2,15.352656000000025,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,78,42,14.75058799999988,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,79,999,16.476800000000367,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,80,1,36.32705100000021,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,81,2,17.497185000000172,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,82,42,17.538274999999885,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,83,999,15.964756999999736,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,84,1,37.30368199999975,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,85,2,17.425772999999936,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,86,42,13.9470680000004,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,87,999,18.15286600000036,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,88,1,39.60795600000074,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,89,2,15.080681999999797,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,90,42,18.36919399999988,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,91,999,17.02786400000059,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,92,1,32.75683200000003,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,93,2,14.785076000000117,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,94,42,12.760944999999992,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,95,999,14.15402400000039,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,96,1,32.34624799999983,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,97,2,16.986307999999553,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,98,42,15.585527000000184,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,99,999,15.341284000000087,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,100,1,43.27929200000017,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,101,2,16.864516999999978,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,102,42,14.72368600000027,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,103,999,17.102818999999727,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,104,1,40.66579199999978,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,105,2,16.186909000000014,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,106,42,14.831634000000122,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,107,999,14.92188299999998,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,108,1,37.565466999999444,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,109,2,13.928362000000561,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,110,42,16.626596000000063,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,111,999,13.576493000000482,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
1,baseline,112,1,33.25387800000044,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
1,baseline,113,2,13.065570999999181,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
1,baseline,114,42,12.166513000000123,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
1,baseline,115,999,13.906804999999622,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
